"HomePlanet","CryoSleep","Destination","Age","VIP","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Mars","False","TRAPPIST-1e",39,"False",2351,"F",479,"P",2,1022,169
"Mars","False","55 Cancri e",32,"False",2352,"F",456,"S",1,769,856
"Mars","False","TRAPPIST-1e",75,"False",2354,"F",458,"S",1,2188,0
"Europa","True","TRAPPIST-1e",37,"False",2355,"D",79,"S",4,0,0
"Europa","True","55 Cancri e",25,"False",2355,"D",79,"S",4,0,0
"Europa","False","TRAPPIST-1e",33,"False",2355,"D",79,"S",4,1779,275
"Europa","False","55 Cancri e",25,"False",2355,"D",79,"S",4,11,5619
"Earth","False","TRAPPIST-1e",24,"False",2358,"G",378,"P",1,1408,370
"Earth","False","TRAPPIST-1e",22,"False",2359,"F",480,"P",1,1449,0
"Earth","False","TRAPPIST-1e",22,"False",2362,"E",140,"P",1,1,170
"Earth","True","TRAPPIST-1e",36,"False",2370,"G",382,"P",4,0,0
"Earth","True","TRAPPIST-1e",4,"False",2370,"G",382,"P",4,0,0
"Earth","False","TRAPPIST-1e",61,"False",2370,"G",382,"P",4,128,21
"Earth","False","TRAPPIST-1e",0,"False",2370,"G",382,"P",4,0,0
"Earth","False","TRAPPIST-1e",15,"False",2371,"F",485,"P",1,1,859
"Mars","False","TRAPPIST-1e",42,"False",2372,"F",486,"P",1,892,336
"Mars","False","TRAPPIST-1e",27,"False",2378,"E",167,"S",2,343,706
"Mars","True","TRAPPIST-1e",5,"False",2378,"F",460,"S",2,0,0
"Europa","False","TRAPPIST-1e",32,"False",2380,"A",31,"S",2,8713,3606
"Europa","True","55 Cancri e",38,"False",2380,"A",31,"S",2,0,0
"Earth","True","PSO J318.5-22",21,"False",2381,"G",381,"S",1,0,0
"Earth","False","PSO J318.5-22",23,"False",2383,"G",382,"S",2,1775,5
"Earth","False","TRAPPIST-1e",34,"False",2383,"G",382,"S",2,908,0
"Mars","True","TRAPPIST-1e",28,"False",2386,"F",489,"P",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",2388,"G",384,"P",2,1018,770
"Earth","True","TRAPPIST-1e",14,"False",2388,"G",384,"P",2,0,0
"Earth","False","TRAPPIST-1e",60,"False",2393,"F",462,"S",1,860,4
"Earth","True","PSO J318.5-22",78,"False",2394,"G",385,"S",3,0,0
"Earth","True","55 Cancri e",6,"False",2394,"G",385,"S",3,0,0
"Earth","False","55 Cancri e",17,"False",2394,"F",463,"S",3,468,408
"Earth","False","55 Cancri e",41,"False",2400,"F",491,"P",1,576,173
"Earth","False","PSO J318.5-22",40,"False",2405,"F",464,"S",1,673,10
"Europa","False","55 Cancri e",47,"False",2407,"C",87,"S",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",2408,"G",389,"S",1,705,0
"Earth","False","TRAPPIST-1e",41,"False",2415,"F",494,"P",1,101,2634
"Earth","False","TRAPPIST-1e",60,"False",2418,"E",144,"P",1,1617,2
"Earth","False","TRAPPIST-1e",46,"False",2420,"G",392,"S",1,611,296
"Europa","False","55 Cancri e",19,"False",2422,"B",93,"S",2,15163,799
"Europa","True","55 Cancri e",18,"False",2422,"B",93,"S",2,0,0
"Earth","True","TRAPPIST-1e",0,"False",2425,"G",396,"P",6,0,0
"Earth","False","PSO J318.5-22",28,"False",2425,"G",396,"P",6,91,1122
"Earth","False","TRAPPIST-1e",30,"False",2425,"F",495,"P",6,246,2155
"Earth","False","55 Cancri e",9,"False",2425,"G",396,"P",6,0,0
"Earth","True","TRAPPIST-1e",0,"False",2425,"G",16.5851938812873,"S",6,0,0
"Earth","True","TRAPPIST-1e",4,"False",2425,"G",396,"P",6,0,0
"Earth","False","PSO J318.5-22",22,"False",2428,"F",496,"P",1,486,67
"Earth","True","TRAPPIST-1e",32,"False",2430,"G",394,"S",3,0,0
"Earth","False","TRAPPIST-1e",7,"False",2430,"G",394,"S",3,0,0
"Earth","False","TRAPPIST-1e",19,"False",2430,"G",394,"S",3,785,0
"Earth","True","TRAPPIST-1e",34,"False",2434,"G",397,"P",2,0,0
"Earth","False","TRAPPIST-1e",24,"False",2434,"F",500,"P",2,244,458
"Earth","False","TRAPPIST-1e",17,"False",2437,"F",502,"P",1,2630,0
"Earth","False","TRAPPIST-1e",31,"False",2440,"G",398,"P",1,25,741
"Earth","False","TRAPPIST-1e",42,"False",2447,"F",469,"S",1,801,2
"Europa","True","55 Cancri e",14,"False",2448,"B",71,"P",2,0,0
"Europa","True","55 Cancri e",27,"False",2448,"B",71,"P",2,0,0
"Earth","False","TRAPPIST-1e",21,"False",2450,"F",509,"P",1,2058,19
"Earth","True","55 Cancri e",24,"False",2459,"G",401,"P",1,0,0
"Mars","False","TRAPPIST-1e",34,"False",2464,"E",148,"P",1,2178,169
"Mars","False","55 Cancri e",35,"False",2465,"D",82,"S",1,667,387
"Europa","True","55 Cancri e",43,"False",2468,"E",172,"S",1,0,0
"Mars","True","TRAPPIST-1e",25,"False",2469,"F",473,"S",2,0,0
"Mars","False","TRAPPIST-1e",19,"False",2469,"F",473,"S",2,838,311
"Earth","False","TRAPPIST-1e",25,"False",2473,"F",474,"S",1,867,3
"Earth","True","55 Cancri e",22,"False",2481,"G",400,"S",2,0,0
"Earth","False","TRAPPIST-1e",23,"False",2481,"G",24.0889912531946,"S",2,565,222
"Europa","False","55 Cancri e",42,"False",2482,"D",84,"S",2,3353,2477
"Europa","False","55 Cancri e",40,"False",2482,"D",84,"S",2,3998,3030
"Mars","True","TRAPPIST-1e",71,"False",2484,"F",478,"S",2,0,0
"Mars","False","TRAPPIST-1e",18,"False",2484,"F",478,"S",2,1018,21
"Mars","False","TRAPPIST-1e",34,"True",2485,"E",175,"S",1,820,478
"Mars","False","TRAPPIST-1e",4,"False",2487,"F",514,"P",3,0,0
"Mars","True","TRAPPIST-1e",18,"False",2487,"F",514,"P",3,0,0
"Mars","False","TRAPPIST-1e",22,"False",2487,"D",73,"P",3,1938,640
"Earth","False","TRAPPIST-1e",38,"False",2490,"F",479,"S",1,783,19
"Europa","False","55 Cancri e",33,"False",2493,"C",88,"S",2,6032,1612
"Europa","False","PSO J318.5-22",27,"True",2493,"C",88,"S",2,19795,13594
"Europa","True","TRAPPIST-1e",18,"False",2494,"B",95,"S",2,0,0
"Europa","False","55 Cancri e",34,"False",2494,"B",95,"S",2,6527,1612
"Earth","False","55 Cancri e",66,"False",2495,"G",402,"S",1,628,0
"Europa","True","TRAPPIST-1e",47,"False",2501,"C",90,"S",1,0,0
"Earth","False","TRAPPIST-1e",35,"False",2504,"F",482,"S",1,213,688
"Earth","True","TRAPPIST-1e",23,"False",2507,"G",405,"P",1,0,0
"Earth","False","TRAPPIST-1e",36,"False",2511,"F",518,"P",1,61,909
"Earth","False","TRAPPIST-1e",36,"False",2514,"F",28.6721907900523,"S",1,36,755
"Mars","True","TRAPPIST-1e",35,"False",2517,"F",484,"S",1,0,0
"Earth","False","TRAPPIST-1e",15,"False",2525,"F",486,"S",1,831,46
"Europa","False","TRAPPIST-1e",39,"True",2529,"C",89,"P",1,3329,2326
"Earth","False","55 Cancri e",48,"False",2533,"G",408,"P",1,389,3
"Mars","True","TRAPPIST-1e",47,"False",2536,"F",490,"S",1,0,0
"Europa","True","55 Cancri e",21,"False",2538,"B",76,"P",2,0,0
"Europa","True","TRAPPIST-1e",31,"False",2538,"B",76,"P",2,0,0
"Earth","False","TRAPPIST-1e",13,"False",2539,"F",28.6721907900523,"S",1,41,978
"Earth","False","TRAPPIST-1e",32,"False",2543,"F",521,"P",1,0,1010
"Earth","False","PSO J318.5-22",22,"False",2554,"F",493,"S",1,755,1188
"Mars","True","55 Cancri e",40,"False",2556,"F",524,"P",1,0,0
"Earth","True","TRAPPIST-1e",15,"False",2563,"G",409,"S",1,0,0
"Earth","False","TRAPPIST-1e",33,"False",2566,"G",410,"S",1,878,10
"Mars","True","TRAPPIST-1e",28,"False",2567,"E",180,"S",2,0,0
"Mars","True","TRAPPIST-1e",17,"False",2567,"F",494,"S",2,0,0
"Earth","False","TRAPPIST-1e",20,"False",2568,"F",495,"S",1,4,636
"Earth","False","TRAPPIST-1e",42,"False",2569,"F",528,"P",1,0,704
"Earth","True","TRAPPIST-1e",18,"False",2570,"G",413,"P",1,0,0
"Mars","False","55 Cancri e",27,"False",2575,"F",529,"P",1,957,5649
"Mars","True","TRAPPIST-1e",32,"False",2576,"F",497,"S",1,0,0
"Earth","True","TRAPPIST-1e",19,"False",2577,"G",411,"S",2,0,0
"Earth","True","TRAPPIST-1e",9,"False",2577,"G",411,"S",2,0,0
"Mars","False","TRAPPIST-1e",36,"False",2579,"F",530,"P",1,1175,172
"Earth","True","TRAPPIST-1e",21,"False",2583,"G",416,"P",1,0,0
"Europa","True","TRAPPIST-1e",40,"False",2585,"B",79,"P",1,0,0
"Earth","True","TRAPPIST-1e",42,"False",2586,"G",418,"P",1,0,0
"Mars","True","TRAPPIST-1e",40,"False",2587,"F",532,"P",2,0,0
"Mars","True","TRAPPIST-1e",22,"False",2587,"F",532,"P",2,0,0
"Mars","False","TRAPPIST-1e",15,"False",2600,"E",157,"P",1,81,2267
"Earth","True","TRAPPIST-1e",38,"False",2603,"G",414,"S",2,0,0
"Earth","False","55 Cancri e",15,"False",2603,"F",501,"S",2,45,855
"Earth","True","PSO J318.5-22",24,"False",2604,"G",423,"P",1,0,0
"Earth","True","TRAPPIST-1e",22,"False",2608,"G",415,"S",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",2610,"F",502,"S",1,2525,0
"Earth","False","TRAPPIST-1e",25,"False",2611,"G",417,"S",1,987,791
"Earth","False","TRAPPIST-1e",22,"False",2612,"F",538,"P",1,727,2
"Earth","False","TRAPPIST-1e",57,"False",2613,"F",539,"P",1,41,702
"Mars","False","TRAPPIST-1e",25,"False",2614,"F",503,"S",1,1227,206
"Earth","False","TRAPPIST-1e",21,"False",2615,"F",540,"P",1,182,1352
"Earth","True","55 Cancri e",41,"False",2620,"G",425,"P",1,0,0
"Europa","False","55 Cancri e",27,"False",2621,"C",94,"S",1,18020,246
"Earth","False","TRAPPIST-1e",18,"False",2623,"F",506,"S",1,730,134
"Earth","False","TRAPPIST-1e",61,"False",2630,"F",507,"S",3,1115,328
"Earth","True","TRAPPIST-1e",9,"False",2630,"G",418,"S",3,0,0
"Earth","False","TRAPPIST-1e",1,"False",2630,"G",418,"S",3,0,0
"Earth","False","TRAPPIST-1e",27,"False",2632,"F",546,"P",1,1325,203
"Earth","False","TRAPPIST-1e",20,"False",2637,"G",22.2130419102178,"S",3,981,0
"Earth","True","PSO J318.5-22",2,"False",2637,"G",429,"P",3,0,0
"Earth","False","TRAPPIST-1e",0,"False",2637,"G",429,"P",3,0,0
"Mars","True","TRAPPIST-1e",25,"False",2639,"F",509,"S",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",2644,"F",512,"S",1,691,12
"Mars","False","TRAPPIST-1e",32,"True",2653,"F",548,"P",1,768,1830
"Mars","False","TRAPPIST-1e",28,"False",2654,"D",89,"S",1,2469,212
"Europa","True","TRAPPIST-1e",43,"False",2656,"C",96,"S",1,0,0
"Europa","False","55 Cancri e",28,"False",2665,"C",92,"P",1,4289,3534
"Europa","True","55 Cancri e",32,"False",2667,"B",101,"S",5,0,0
"Europa","False","TRAPPIST-1e",54,"False",2667,"B",101,"S",5,3617,1430
"Europa","False","TRAPPIST-1e",27,"False",2667,"B",101,"S",5,3229,0
"Europa","True","TRAPPIST-1e",30,"False",2667,"B",101,"S",5,0,0
"Europa","True","55 Cancri e",25,"False",2667,"B",101,"S",5,0,0
"Mars","False","TRAPPIST-1e",39,"False",2669,"F",553,"P",1,1236,849
"Earth","False","TRAPPIST-1e",14,"False",2673,"G",433,"P",1,224,3954
"Earth","False","TRAPPIST-1e",8,"False",2674,"G",425,"S",2,0,0
"Earth","False","TRAPPIST-1e",22,"False",2674,"G",425,"S",2,45,763
"Europa","False","TRAPPIST-1e",27,"False",2680,"B",82,"P",1,8580,264
"Earth","True","PSO J318.5-22",43,"False",2681,"G",427,"S",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",2686,"F",518,"S",1,2786,397
"Earth","False","TRAPPIST-1e",40,"False",2689,"G",436,"P",1,1763,12
"Europa","True","TRAPPIST-1e",48,"False",2694,"B",84,"P",2,0,0
"Europa","False","TRAPPIST-1e",25,"False",2694,"C",93,"P",2,823,10757
"Europa","False","TRAPPIST-1e",29,"False",2696,"C",98,"S",1,326,2074
"Earth","False","PSO J318.5-22",60,"False",2699,"F",519,"S",1,985,245
"Earth","True","TRAPPIST-1e",22,"False",2705,"G",430,"S",1,0,0
"Europa","True","55 Cancri e",37,"False",2710,"B",104,"S",2,0,0
"Europa","True","55 Cancri e",35,"False",2710,"B",104,"S",2,0,0
"Mars","False","TRAPPIST-1e",23,"False",2711,"F",560,"P",1,855,5061
"Mars","False","TRAPPIST-1e",24,"False",2715,"E",162,"P",2,677,344
"Mars","False","TRAPPIST-1e",15,"False",2715,"F",562,"P",2,1419,1184
"Europa","False","TRAPPIST-1e",18,"False",2716,"D",80,"P",2,1685,0
"Europa","True","55 Cancri e",14,"False",2716,"D",80,"P",2,0,0
"Mars","False","TRAPPIST-1e",39,"False",2719,"D",92,"S",3,2194,1055
"Mars","True","TRAPPIST-1e",12,"False",2719,"F",524,"S",3,0,0
"Mars","False","TRAPPIST-1e",43,"False",2719,"F",524,"S",3,2222,0
"Mars","False","TRAPPIST-1e",45,"False",2728,"F",526,"S",1,226,1103
"Earth","True","TRAPPIST-1e",24,"False",2731,"G",434,"S",1,0,0
"Earth","False","TRAPPIST-1e",52,"False",2733,"F",566,"P",1,233,295
"Earth","False","TRAPPIST-1e",18,"False",2735,"G",441,"P",1,806,2
"Earth","True","PSO J318.5-22",38,"False",2742,"G",436,"S",1,0,0
"Earth","False","55 Cancri e",24.6134884398956,"False",2744,"G",443,"P",1,15,768
"Earth","True","TRAPPIST-1e",28,"False",2749,"G",437,"S",1,0,0
"Earth","False","TRAPPIST-1e",19,"False",2757,"G",445,"P",1,809,0
"Earth","False","PSO J318.5-22",45,"False",2761,"F",531,"S",2,518,91
"Earth","False","TRAPPIST-1e",27,"False",2761,"F",531,"S",2,15,1388
"Earth","True","55 Cancri e",15,"False",2766,"G",440,"S",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",2767,"G",441,"S",1,457,169
"Earth","False","TRAPPIST-1e",23,"False",2771,"F",574,"P",1,587,102
"Europa","False","TRAPPIST-1e",32,"False",2775,"C",101,"S",1,2015,442
"Earth","False","TRAPPIST-1e",15,"False",2776,"G",445,"S",1,47,895
"Europa","True","TRAPPIST-1e",30,"True",2777,"A",33,"S",1,0,0
"Earth","False","TRAPPIST-1e",60,"False",2779,"F",577,"P",1,682,92
"Earth","False","TRAPPIST-1e",50,"False",2782,"F",534,"S",1,1941,110
"Earth","False","TRAPPIST-1e",45,"False",2791,"G",451,"P",1,917,101
"Mars","False","TRAPPIST-1e",24,"False",2794,"E",170,"P",7,982,67
"Mars","False","TRAPPIST-1e",22,"False",2794,"F",579,"P",7,894,431
"Mars","False","TRAPPIST-1e",20,"False",2794,"F",579,"P",7,1,2638
"Mars","True","55 Cancri e",19,"False",2794,"F",579,"P",7,0,0
"Mars","False","TRAPPIST-1e",40,"False",2794,"F",579,"P",7,1268,114
"Mars","True","TRAPPIST-1e",14,"False",2794,"F",579,"P",7,0,0
"Mars","True","TRAPPIST-1e",18,"False",2794,"F",579,"P",7,0,0
"Mars","True","55 Cancri e",20,"False",2800,"E",191,"S",1,0,0
"Europa","True","TRAPPIST-1e",35,"False",2803,"D",84,"P",1,0,0
"Earth","True","TRAPPIST-1e",24,"False",2804,"G",448,"S",1,0,0
"Europa","True","55 Cancri e",30,"False",2808,"C",95,"P",2,0,0
"Europa","False","TRAPPIST-1e",44,"False",2808,"C",95,"P",2,1261,9662
"Earth","False","TRAPPIST-1e",42,"False",2815,"E",172,"P",3,703,85
"Earth","True","TRAPPIST-1e",3,"False",2815,"G",456,"P",3,0,0
"Earth","False","TRAPPIST-1e",19,"False",2815,"F",583,"P",3,6,697
"Europa","True","TRAPPIST-1e",69,"False",2816,"D",85,"P",1,0,0
"Earth","True","55 Cancri e",50,"False",2827,"G",451,"S",1,0,0
"Earth","False","PSO J318.5-22",15,"False",2828,"G",459,"P",1,529,0
"Earth","True","TRAPPIST-1e",18,"False",2829,"G",460,"P",1,0,0
"Earth","True","PSO J318.5-22",25,"False",2830,"G",461,"P",1,0,0
"Earth","True","PSO J318.5-22",15,"False",2833,"G",462,"P",1,0,0
"Europa","False","55 Cancri e",62,"False",2836,"C",106,"S",1,61,9724
"Earth","False","TRAPPIST-1e",19,"False",2841,"F",589,"P",1,1118,9
"Earth","True","TRAPPIST-1e",29,"False",2842,"G",463,"P",1,0,0
"Earth","False","55 Cancri e",28,"False",2844,"F",541,"S",1,2116,0
"Europa","True","55 Cancri e",25,"False",2845,"C",97,"P",2,0,0
"Europa","True","55 Cancri e",22,"False",2845,"C",97,"P",2,0,0
"Europa","True","TRAPPIST-1e",35,"False",2848,"A",34,"S",3,0,0
"Europa","True","TRAPPIST-1e",61,"False",2848,"A",34,"S",3,0,0
"Europa","True","55 Cancri e",26,"False",2848,"A",34,"S",3,0,0
"Earth","False","TRAPPIST-1e",19,"False",2849,"F",28.6721907900523,"S",1,1201,0
"Mars","False","TRAPPIST-1e",2,"False",2850,"F",543,"S",4,0,0
"Mars","True","TRAPPIST-1e",0,"False",2850,"F",543,"S",4,0,0
"Mars","False","TRAPPIST-1e",26,"False",2850,"E",192,"S",4,1208,91
"Mars","True","TRAPPIST-1e",6,"False",2850,"F",543,"S",4,0,0
"Earth","False","55 Cancri e",23,"False",2851,"F",590,"P",1,722,0
"Earth","True","55 Cancri e",50,"False",2855,"D",87,"P",1,0,0
"Mars","False","TRAPPIST-1e",18,"False",2864,"F",548,"S",1,2366,238
"Earth","True","TRAPPIST-1e",7,"False",2868,"G",453,"S",4,0,0
"Earth","True","TRAPPIST-1e",3,"False",2868,"G",453,"S",4,0,0
"Earth","False","TRAPPIST-1e",3,"False",2868,"G",453,"S",4,0,0
"Earth","False","TRAPPIST-1e",37,"False",2868,"G",453,"S",4,75,1631
"Earth","False","TRAPPIST-1e",25,"False",2874,"E",177,"P",1,978,17
"Earth","False","TRAPPIST-1e",22,"False",2879,"F",594,"P",1,1128,107
"Mars","False","TRAPPIST-1e",20,"False",2885,"F",549,"S",1,1278,10
"Mars","False","TRAPPIST-1e",32,"False",2886,"F",596,"P",1,2445,18
"Earth","False","TRAPPIST-1e",34,"False",2889,"E",195,"S",1,214,573
"Europa","True","55 Cancri e",47,"False",2895,"C",111,"S",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",2896,"F",550,"S",1,1292,0
"Europa","False","TRAPPIST-1e",22,"False",2898,"B",90,"P",2,25,4313
"Europa","True","TRAPPIST-1e",35,"False",2898,"B",90,"P",2,0,0
"Earth","False","PSO J318.5-22",18,"False",2903,"G",472,"P",1,33,1390
"Europa","False","TRAPPIST-1e",36,"False",2904,"C",99,"P",2,2361,2561
"Europa","True","TRAPPIST-1e",32,"False",2904,"C",99,"P",2,0,0
"Earth","True","TRAPPIST-1e",29,"False",2911,"G",465,"S",1,0,0
"Europa","True","TRAPPIST-1e",19,"False",2914,"B",91,"P",1,0,0
"Mars","True","TRAPPIST-1e",45,"False",2915,"F",554,"S",1,0,0
"Mars","True","TRAPPIST-1e",30.9872278534573,"False",2916,"F",604,"P",1,0,0
"Earth","False","TRAPPIST-1e",14,"False",2917,"F",605,"P",1,890,75
"Europa","False","55 Cancri e",22,"False",2918,"B",108,"S",1,3808,562
"Earth","False","TRAPPIST-1e",31,"False",2921,"F",607,"P",1,806,0
"Mars","False","TRAPPIST-1e",25,"False",2922,"F",608,"P",1,34,1274
"Earth","False","TRAPPIST-1e",15,"False",2923,"G",466,"S",1,333,3846
"Mars","False","TRAPPIST-1e",28,"False",2924,"F",556,"S",1,2529,303
"Earth","True","TRAPPIST-1e",34,"False",2931,"G",475,"P",2,0,0
"Earth","False","TRAPPIST-1e",28,"False",2931,"F",612,"P",2,760,37
"Europa","True","TRAPPIST-1e",45,"False",2932,"B",109,"S",1,0,0
"Earth","False","TRAPPIST-1e",44,"False",2933,"F",613,"P",1,665,72
"Earth","False","TRAPPIST-1e",22,"False",2937,"F",614,"P",1,857,4
"Earth","False","TRAPPIST-1e",48,"False",2939,"G",476,"P",1,0,889
"Earth","False","TRAPPIST-1e",25,"False",2946,"F",616,"P",4,1723,906
"Earth","False","TRAPPIST-1e",24,"False",2946,"G",480,"P",4,651,202
"Earth","False","TRAPPIST-1e",20,"False",2946,"G",480,"P",4,65,822
"Earth","False","TRAPPIST-1e",46,"False",2946,"G",480,"P",4,508,334
"Earth","True","TRAPPIST-1e",40,"False",2947,"G",481,"P",1,0,0
"Earth","False","PSO J318.5-22",26,"False",2951,"G",483,"P",1,774,0
"Earth","False","55 Cancri e",56,"False",2952,"F",618,"P",1,1089,88
"Earth","False","TRAPPIST-1e",37,"False",2955,"F",560,"S",1,1067,380
"Earth","True","TRAPPIST-1e",35,"False",2957,"G",484,"P",1,0,0
"Earth","False","TRAPPIST-1e",15,"False",2963,"G",471,"S",1,153,754
"Earth","False","TRAPPIST-1e",21,"False",2967,"F",623,"P",1,14,934
"Earth","False","TRAPPIST-1e",24,"False",2973,"E",196,"S",1,714,72
"Earth","False","55 Cancri e",30,"False",2974,"F",624,"P",1,1292,152
"Europa","True","55 Cancri e",34,"False",2976,"B",110,"S",4,0,0
"Europa","True","55 Cancri e",16,"False",2976,"B",110,"S",4,0,0
"Europa","True","55 Cancri e",55,"False",2976,"B",110,"S",4,0,0
"Europa","False","55 Cancri e",27,"False",2976,"B",110,"S",4,6017,126
"Earth","False","TRAPPIST-1e",44,"False",2977,"F",625,"P",3,493,217
"Earth","False","TRAPPIST-1e",17,"False",2977,"F",625,"P",3,340,816
"Earth","False","PSO J318.5-22",17,"False",2977,"F",625,"P",3,749,0
"Mars","False","TRAPPIST-1e",36,"False",2978,"F",565,"S",1,964,345
"Earth","False","TRAPPIST-1e",18,"False",2980,"F",566,"S",1,533,111
"Earth","True","PSO J318.5-22",14,"False",2981,"G",487,"P",1,0,0
"Earth","False","TRAPPIST-1e",21,"False",2985,"F",567,"S",1,13,680
"Earth","False","55 Cancri e",26,"False",2987,"E",184,"P",1,789,117
"Earth","False","TRAPPIST-1e",28.6721907900523,"False",2989,"F",568,"S",1,253,395
"Mars","False","TRAPPIST-1e",21,"False",2991,"F",569,"S",1,2510,88
"Europa","True","55 Cancri e",25,"False",2997,"B",95,"P",4,0,0
"Europa","False","TRAPPIST-1e",27,"False",2997,"B",95,"P",4,3282,553
"Europa","False","55 Cancri e",25,"False",2997,"B",95,"P",4,2166,2039
"Europa","True","TRAPPIST-1e",43,"False",2997,"B",95,"P",4,0,0
"Mars","False","TRAPPIST-1e",35,"False",2999,"D",91,"P",1,1249,1923
"Earth","False","PSO J318.5-22",21,"False",3002,"F",628,"P",1,737,0
"Earth","False","TRAPPIST-1e",23,"False",3007,"G",488,"P",1,446,0
"Europa","True","55 Cancri e",17,"False",3008,"D",92,"P",6,0,0
"Europa","False","TRAPPIST-1e",21,"False",3008,"D",92,"P",6,5229,880
"Europa","True","TRAPPIST-1e",21,"False",3008,"D",92,"P",6,0,0
"Europa","False","TRAPPIST-1e",39,"False",3008,"D",92,"P",6,600,2079
"Europa","True","55 Cancri e",22,"False",3008,"D",92,"P",6,0,0
"Europa","True","55 Cancri e",40,"False",3008,"D",92,"P",6,0,0
"Earth","True","TRAPPIST-1e",25,"False",3011,"G",489,"P",1,0,0
"Earth","False","TRAPPIST-1e",6,"False",3016,"G",490,"P",4,0,0
"Earth","True","TRAPPIST-1e",1,"False",3016,"G",490,"P",4,0,0
"Earth","True","TRAPPIST-1e",1,"False",3016,"G",490,"P",4,0,0
"Earth","False","TRAPPIST-1e",20,"False",3016,"E",186,"P",4,771,0
"Earth","False","TRAPPIST-1e",17,"False",3017,"G",491,"P",1,1563,4926
"Earth","True","TRAPPIST-1e",22,"False",3028,"G",494,"P",1,0,0
"Mars","True","55 Cancri e",18,"False",3031,"F",633,"P",1,0,0
"Mars","False","TRAPPIST-1e",49,"False",3035,"E",188,"P",1,0,0
"Europa","True","55 Cancri e",27,"False",3037,"C",104,"P",2,0,0
"Europa","True","TRAPPIST-1e",40,"False",3037,"C",104,"P",2,0,0
"Earth","False","TRAPPIST-1e",22,"False",3041,"E",189,"P",1,736,55
"Mars","False","TRAPPIST-1e",55,"False",3043,"F",635,"P",1,258,958
"Earth","False","TRAPPIST-1e",45,"False",3046,"D",93,"P",1,895,2203
"Earth","False","TRAPPIST-1e",33,"False",3049,"G",495,"P",1,1776,2
"Earth","False","TRAPPIST-1e",42,"False",3051,"G",496,"P",1,2341,3
"Europa","False","TRAPPIST-1e",27,"False",3052,"C",116,"S",1,3905,351
"Earth","True","TRAPPIST-1e",16,"False",3056,"G",497,"P",1,0,0
"Mars","False","TRAPPIST-1e",23,"False",3057,"F",580,"S",1,76,178
"Earth","False","TRAPPIST-1e",31,"False",3058,"G",481,"S",1,907,0
"Europa","True","TRAPPIST-1e",62,"False",3059,"B",100,"P",1,0,0
"Earth","False","PSO J318.5-22",43,"False",3069,"F",582,"S",1,472,212
"Mars","True","55 Cancri e",57,"False",3072,"F",639,"P",1,0,0
"Earth","False","PSO J318.5-22",23,"False",3074,"F",583,"S",1,7,1342
"Earth","False","55 Cancri e",20,"False",3075,"F",641,"P",1,127,1458
"Europa","True","55 Cancri e",21,"False",3077,"B",114,"S",2,0,0
"Europa","True","55 Cancri e",27,"False",3077,"B",114,"S",2,0,0
"Europa","False","55 Cancri e",31,"False",3078,"C",117,"S",4,15765,573
"Europa","False","TRAPPIST-1e",31,"True",3078,"C",117,"S",4,15687,1101
"Europa","True","TRAPPIST-1e",24,"False",3078,"C",117,"S",4,0,0
"Europa","False","TRAPPIST-1e",27,"False",3078,"C",117,"S",4,10018,2995
"Earth","False","TRAPPIST-1e",28,"False",3086,"F",643,"P",1,9,795
"Mars","True","TRAPPIST-1e",44,"False",3089,"E",202,"S",1,0,0
"Earth","True","TRAPPIST-1e",19,"False",3094,"G",484,"S",1,0,0
"Mars","True","TRAPPIST-1e",14,"False",3097,"F",644,"P",1,0,0
